id,age,recidivated,number_of_prior_crimes,months_in_jail,felony,misdemeanor,woman,man,black,y
3298,31,0,6,1,0,1,0,1,0,1
3299,29,1,3,1,1,0,0,1,1,1
3301,30,0,0,0,0,1,1,0,1,1
3302,25,1,2,11,1,0,1,0,0,1
3304,40,0,3,1,1,0,0,1,1,1
3306,33,0,1,1,0,1,0,1,0,1
3309,26,1,5,1,1,0,0,1,0,1
3310,31,0,1,1,0,1,0,1,0,1
3312,61,0,1,0,0,1,0,1,0,1
3314,30,0,2,0,1,0,0,1,0,1
3315,62,0,0,2,0,1,0,1,0,1
3316,27,1,4,54,0,1,1,0,0,0
3318,48,0,9,1,1,0,0,1,0,1
3319,40,0,0,1,1,0,1,0,0,1
3320,24,0,0,2,1,0,0,1,0,1
3322,22,1,0,1,1,0,0,1,1,1
3323,30,1,4,15,0,1,0,1,1,0
3324,63,0,0,0,0,1,0,1,0,1
3326,33,0,4,1,1,0,0,1,1,0
3329,43,1,0,1,0,1,0,1,0,1
3331,26,1,3,33,1,0,0,1,1,0
3332,51,0,1,7,1,0,0,1,1,1
3333,39,1,3,1,1,0,0,1,0,1
3335,30,1,0,1,0,1,1,0,0,1
3337,32,1,14,1,1,0,0,1,1,0
3338,22,0,0,0,0,1,0,1,1,1
3339,59,0,0,0,1,0,0,1,0,1
3340,38,1,37,30,0,1,0,1,1,1
3341,23,0,2,237,1,0,0,1,1,1
3342,42,1,0,1,0,1,0,1,1,1
3344,38,1,2,192,1,0,0,1,1,1
3345,34,0,2,1,1,0,1,0,0,1
3347,36,1,7,2,1,0,1,0,1,1
3349,36,1,0,1,0,1,0,1,1,1
3350,31,0,1,13,1,0,0,1,1,1
3351,28,1,3,4,1,0,1,0,1,1
3354,28,1,1,0,1,0,0,1,1,1
3357,43,0,0,1,1,0,0,1,1,1
3358,40,0,1,1,1,0,0,1,1,1
3359,31,1,15,2,1,0,0,1,1,0
3360,54,1,6,13,1,0,0,1,1,1
3362,24,1,17,130,1,0,0,1,1,0
3363,41,1,0,1,1,0,0,1,0,1
3369,21,1,1,242,1,0,0,1,1,0
3370,29,1,1,1,1,0,1,0,0,1
3371,22,0,0,0,1,0,0,1,1,1
3375,52,1,9,33,1,0,0,1,0,1
3376,40,0,0,1,1,0,1,0,0,1
3380,45,0,1,6,1,0,1,0,1,1
3381,29,1,1,0,0,1,0,1,1,1
3383,46,1,10,9,1,0,0,1,1,1
3384,21,0,1,12,1,0,0,1,0,0
3386,35,1,6,1,1,0,0,1,0,1
3387,52,1,1,70,0,1,0,1,1,1
3390,48,0,0,0,0,1,0,1,0,1
3391,29,1,9,214,0,1,1,0,1,0
3392,48,0,0,1,0,1,0,1,0,1
3393,31,1,10,8,1,0,0,1,1,1
3394,21,1,3,127,1,0,0,1,0,0
3395,32,1,0,22,1,0,0,1,0,1
3396,47,0,0,3,0,1,0,1,1,1
3398,21,1,3,0,1,0,0,1,1,0
3399,35,0,13,0,1,0,0,1,1,0
3401,46,1,3,20,0,1,0,1,1,1
3403,34,1,5,5,1,0,0,1,1,1
3404,52,0,2,3,1,0,0,1,1,1
3406,21,1,0,9,0,1,0,1,0,0
3407,53,0,1,1,0,1,0,1,0,1
3408,19,1,0,1,1,0,1,0,0,1
3409,22,0,0,2,0,1,0,1,1,1
3410,45,0,1,2,1,0,0,1,1,1
3411,27,0,0,1,1,0,1,0,0,1
3412,25,0,0,0,0,1,0,1,0,1
3413,30,1,0,-1,1,0,0,1,0,1
3415,31,1,2,-1,1,0,0,1,1,1
3417,28,0,3,1,1,0,0,1,0,1
3418,36,1,3,2,0,1,0,1,1,1
3419,27,1,7,10,1,0,0,1,1,1
3420,42,0,1,0,1,0,0,1,1,1
3422,35,1,0,40,1,0,0,1,0,1
3423,33,0,2,0,1,0,1,0,0,1
3425,24,1,6,218,1,0,0,1,0,0
3426,25,1,21,2,1,0,0,1,1,0
3427,42,0,0,1,0,1,1,0,0,1
3429,21,1,0,3,1,0,0,1,1,1
3431,28,0,0,0,0,1,1,0,1,1
3434,27,1,25,40,1,0,0,1,1,0
3437,21,0,0,2,1,0,1,0,0,1
3438,26,1,0,5,0,1,0,1,0,1
3439,36,0,0,0,1,0,0,1,0,1
3441,49,1,0,1,1,0,0,1,0,1
3444,44,1,0,1,1,0,0,1,0,1
3445,28,0,1,24,0,1,0,1,0,1
3448,35,1,12,0,1,0,1,0,1,1
3452,34,0,3,0,1,0,0,1,1,1
3453,45,1,15,0,1,0,0,1,1,1
3454,28,1,9,16,1,0,0,1,1,1
3455,25,0,1,4,1,0,1,0,1,1
3456,21,0,1,0,0,1,0,1,1,0
3457,48,0,1,0,1,0,0,1,1,1
3458,37,0,1,0,0,1,0,1,0,1
3460,24,1,3,0,1,0,0,1,1,1
3462,37,1,1,1,0,1,0,1,0,1
3463,39,0,1,0,1,0,0,1,0,1
3464,24,1,1,21,1,0,0,1,0,1
3465,49,0,2,0,1,0,0,1,0,1
3470,23,1,1,1,1,0,0,1,1,1
3475,43,0,5,0,1,0,0,1,0,1
3476,28,1,6,1,0,1,0,1,1,0
3480,53,0,1,0,0,1,0,1,1,1
3481,27,1,2,1,0,1,1,0,1,1
3483,39,0,0,2,0,1,0,1,0,1
3484,47,1,22,1,1,0,0,1,1,1
3485,28,1,4,2,1,0,0,1,1,1
3488,36,0,2,0,1,0,0,1,0,1
3489,24,0,1,3,1,0,1,0,1,0
3491,35,0,0,1,0,1,0,1,0,1
3492,23,0,3,1,1,0,0,1,1,1
3493,26,0,2,1,1,0,0,1,1,1
3498,31,1,7,54,1,0,0,1,1,1
3499,30,1,14,5,1,0,1,0,1,0
3500,25,0,2,1,0,1,0,1,0,1
3501,24,1,6,1,1,0,0,1,1,0
3502,34,1,1,0,1,0,0,1,0,1
3504,26,0,2,28,0,1,0,1,1,1
3507,60,0,0,1,1,0,0,1,0,1
3508,20,0,0,0,1,0,1,0,1,1
3511,23,0,0,0,1,0,0,1,0,1
3512,26,1,5,6,1,0,0,1,1,1
3515,40,0,4,1,0,1,0,1,0,1
3516,28,1,1,1,1,0,0,1,0,1
3517,49,1,1,5,1,0,0,1,0,1
3521,19,1,1,-1,1,0,0,1,1,0
3523,53,0,1,11,1,0,0,1,0,1
3528,24,0,0,0,1,0,1,0,1,1
3529,31,0,0,1,1,0,0,1,0,1
3531,33,0,2,-1,1,0,1,0,0,1
3533,26,1,8,41,1,0,0,1,0,0
3535,32,0,2,0,1,0,0,1,0,1
3536,25,1,0,3,1,0,0,1,0,1
3538,21,0,1,0,1,0,0,1,1,1
3539,38,0,3,1,1,0,0,1,1,1
3540,23,0,0,1,1,0,0,1,0,1
3542,20,1,0,8,1,0,0,1,0,1
3543,39,1,4,1,1,0,1,0,0,1
3544,24,1,1,6,1,0,0,1,1,1
3546,23,0,0,0,1,0,0,1,0,1
3547,49,0,3,0,1,0,0,1,1,1
3550,31,1,7,77,1,0,0,1,1,1
3551,20,1,1,16,1,0,0,1,1,1
3552,28,0,0,13,0,1,0,1,0,1
3554,67,0,3,1,1,0,0,1,0,1
3556,33,0,0,1,1,0,0,1,0,1
3562,52,0,0,0,1,0,0,1,1,1
3563,45,1,17,46,1,0,0,1,1,1
3564,27,1,8,1,1,0,0,1,1,1
3566,22,0,1,1,1,0,0,1,0,0
3570,40,1,0,0,0,1,0,1,0,1
3571,30,1,1,0,0,1,0,1,0,0
3573,42,0,1,0,1,0,0,1,1,1
3574,24,1,2,1,1,0,0,1,1,1
3576,46,0,4,2,1,0,0,1,0,1
3577,38,0,4,-1,1,0,0,1,1,1
3582,32,1,0,7,0,1,1,0,0,1
3584,26,0,0,1,0,1,0,1,0,1
3585,54,1,1,1,0,1,0,1,0,1
3591,27,0,2,10,1,0,0,1,0,1
3593,61,0,1,1,1,0,0,1,0,1
3594,51,1,1,0,0,1,0,1,1,1
3596,57,0,0,27,1,0,0,1,0,1
3597,24,1,3,1,0,1,0,1,0,1
3598,34,0,1,0,1,0,0,1,1,1
3600,27,0,1,1,1,0,0,1,0,1
3601,28,1,10,3,0,1,1,0,1,1
3602,35,1,10,0,0,1,0,1,1,0
3603,30,1,6,1,1,0,0,1,1,1
3605,44,0,0,1,1,0,0,1,1,1
3611,61,0,10,22,1,0,0,1,0,1
3614,26,1,1,0,1,0,0,1,1,0
3616,48,1,10,4,1,0,0,1,1,1
3617,42,0,4,0,0,1,0,1,1,1
3618,38,1,10,0,1,0,0,1,0,0
3620,53,0,0,0,0,1,1,0,0,1
3622,26,0,3,1,0,1,0,1,1,0
3624,22,1,1,0,1,0,0,1,1,1
3626,50,0,0,30,1,0,0,1,0,1
3627,44,0,16,81,0,1,0,1,0,1
3628,24,1,4,1,1,0,0,1,1,1
3629,21,1,0,1,1,0,0,1,1,1
3630,50,0,0,2,1,0,0,1,0,1
3631,36,0,0,1,0,1,1,0,0,1
3634,39,0,0,54,1,0,0,1,0,1
3636,54,0,7,18,1,0,1,0,1,1
3639,29,0,0,0,0,1,0,1,1,1
3641,26,0,0,0,0,1,0,1,0,1
3642,41,1,3,1,1,0,0,1,1,1
3643,23,1,1,2,1,0,0,1,1,1
3645,34,0,0,0,0,1,0,1,0,1
3646,31,1,11,11,1,0,0,1,0,1
3647,20,0,0,1,1,0,0,1,1,1
3648,49,1,10,43,1,0,0,1,1,1
3649,26,1,4,0,1,0,0,1,1,0
3652,28,1,1,0,1,0,0,1,1,1
3653,26,0,0,0,1,0,0,1,1,1
3655,55,0,1,0,1,0,0,1,1,1
3656,22,0,0,2,0,1,0,1,1,0
3657,26,0,0,1,0,1,1,0,1,1
3658,56,0,0,1,0,1,0,1,0,1
3660,46,0,2,1,1,0,0,1,0,1
3661,58,1,16,68,1,0,0,1,1,1
3662,28,0,4,29,1,0,0,1,1,1
3663,33,0,8,1,1,0,0,1,1,1
3666,31,0,0,0,0,1,1,0,1,1
3667,26,0,1,0,0,1,0,1,1,1
3671,34,0,0,0,0,1,0,1,0,1
3673,33,0,0,1,1,0,0,1,0,1
3674,32,0,0,0,1,0,1,0,1,1
3675,37,1,9,1,1,0,0,1,1,1
3676,50,0,1,0,1,0,0,1,1,1
3678,35,0,1,2,1,0,0,1,0,1
3679,47,1,0,4,0,1,1,0,0,1
3681,52,0,8,43,1,0,1,0,1,0
3684,26,1,5,6,1,0,0,1,1,1
3687,45,1,13,0,1,0,0,1,1,1
3691,19,1,0,1,0,1,0,1,0,0
3692,41,1,8,1,1,0,0,1,1,1
3693,24,0,0,1,0,1,0,1,1,1
3696,21,0,1,1,1,0,0,1,1,0
3697,54,0,0,0,0,1,0,1,0,1
3698,49,0,0,73,1,0,0,1,0,1
3699,42,0,1,292,1,0,0,1,0,1
3700,21,1,1,1,1,0,0,1,1,1
3702,46,1,5,-1,1,0,0,1,0,0
3703,74,0,0,0,0,1,0,1,0,1
3704,38,0,0,0,1,0,1,0,0,1
3706,39,0,1,0,1,0,1,0,1,1
3709,38,0,0,4,1,0,1,0,1,1
3710,19,1,1,1,1,0,0,1,1,1
3711,28,1,0,1,1,0,0,1,0,1
3713,25,1,1,28,1,0,0,1,1,1
3714,53,0,1,0,0,1,0,1,0,1
3719,23,0,2,76,1,0,0,1,1,0
3720,55,1,33,242,1,0,0,1,0,0
3721,64,0,1,1,1,0,1,0,0,1
3722,23,1,1,27,0,1,0,1,1,1
3725,23,1,4,0,1,0,0,1,1,0
3726,41,0,0,0,1,0,1,0,0,1
3728,53,0,0,0,0,1,0,1,0,1
3729,34,0,0,2,1,0,0,1,1,1
3730,24,1,0,1,1,0,0,1,0,1
3732,26,0,1,32,0,1,0,1,1,1
3736,44,0,4,1,1,0,0,1,0,1
3737,27,0,0,5,1,0,1,0,0,1
3738,28,0,14,0,1,0,0,1,0,0
3739,55,0,1,1,0,1,0,1,0,1
3741,36,0,15,1,1,0,0,1,1,1
3743,23,0,1,1,1,0,0,1,1,1
3744,56,0,1,0,0,1,0,1,1,1
3745,27,1,2,0,1,0,0,1,0,1
3747,37,0,1,1,0,1,0,1,0,1
3749,32,1,1,1,1,0,0,1,1,0
3751,41,1,18,33,0,1,0,1,1,0
3754,22,1,1,1,1,0,0,1,1,1
3757,37,1,1,0,1,0,0,1,0,1
3758,45,0,3,1,0,1,0,1,1,1
3759,31,0,14,1,1,0,1,0,1,0
3761,42,1,7,1,1,0,0,1,1,1
3763,26,1,20,29,1,0,0,1,1,0
3765,33,1,0,0,1,0,0,1,0,0
3766,22,1,0,0,0,1,0,1,0,1
3768,36,0,1,-1,0,1,1,0,1,1
3769,54,0,0,0,0,1,0,1,0,1
3771,25,1,5,155,1,0,0,1,1,0
3772,24,1,3,39,1,0,0,1,0,1
3773,23,0,0,1,0,1,0,1,0,1
3774,61,0,0,0,0,1,0,1,0,1
3776,42,0,0,0,0,1,1,0,0,1
3778,28,1,1,-1,0,1,0,1,0,1
3779,27,0,1,2,0,1,0,1,1,1
3780,24,0,2,15,0,1,0,1,0,1
3782,32,1,16,0,1,0,0,1,1,0
3783,38,0,0,7,1,0,0,1,0,1
3785,21,0,1,0,0,1,0,1,0,1
3787,27,1,1,168,1,0,0,1,1,1
3788,39,0,0,-1,1,0,0,1,0,1
3789,29,0,0,1,1,0,0,1,0,1
3790,29,0,1,0,1,0,0,1,0,1
3793,36,1,1,2,1,0,0,1,0,1
3794,46,1,0,0,1,0,0,1,1,1
3797,44,0,7,24,1,0,0,1,1,1
3799,27,0,0,1,0,1,0,1,1,1
3800,27,1,8,49,1,0,0,1,1,1
3801,61,0,0,2,0,1,0,1,0,1
3802,47,1,0,0,0,1,0,1,1,1
3804,27,0,1,0,0,1,0,1,1,1
3805,28,1,0,1,1,0,0,1,0,1
3807,31,1,1,10,0,1,1,0,0,1
3809,26,1,9,1,0,1,0,1,0,1
3811,53,1,2,7,1,0,0,1,1,1
3812,26,1,1,22,1,0,0,1,1,1
3814,25,0,2,18,1,0,0,1,1,1
3816,23,1,5,32,0,1,0,1,0,0
3817,21,1,4,0,0,1,1,0,1,0
3818,23,0,1,2,0,1,0,1,1,1
3820,30,0,3,0,0,1,0,1,0,1
3821,45,0,2,11,1,0,1,0,1,1
3824,27,1,2,9,0,1,0,1,1,1
3830,26,0,0,0,0,1,1,0,1,1
3831,21,1,0,7,1,0,0,1,0,0
3835,62,0,0,3,0,1,1,0,0,1
3836,48,0,0,27,1,0,0,1,0,1
3838,53,0,1,0,0,1,0,1,1,1
3839,62,1,3,1,0,1,0,1,1,1
3840,28,0,5,136,1,0,0,1,1,0
3841,56,0,1,1,1,0,0,1,0,1
3842,35,0,2,8,1,0,0,1,0,1
3843,56,1,2,49,0,1,1,0,0,1
3847,22,1,2,1,1,0,0,1,1,1
3848,26,1,5,36,1,0,0,1,1,0
3853,35,0,4,1,0,1,0,1,1,1
3854,22,1,1,15,1,0,0,1,1,1
3856,37,0,7,1,1,0,1,0,1,1
3857,32,0,0,0,1,0,1,0,1,1
3858,33,1,3,9,1,0,1,0,1,1
3859,38,1,2,0,1,0,0,1,0,1
3860,53,0,0,1,0,1,0,1,0,1
3862,32,0,0,0,0,1,0,1,0,1
3863,26,0,0,0,0,1,0,1,0,1
3864,61,0,0,2,0,1,0,1,0,1
3865,21,0,0,0,0,1,0,1,1,0
3867,69,0,22,1,0,1,0,1,1,1
3869,26,0,0,0,0,1,0,1,1,1
3870,30,1,9,196,1,0,0,1,1,0
3872,21,0,1,0,1,0,0,1,0,1
3879,41,0,0,0,0,1,0,1,0,1
3880,45,1,0,0,1,0,0,1,1,1
3881,31,1,10,1,1,0,0,1,1,1
3882,22,0,0,1,1,0,0,1,0,1
3884,54,1,0,20,1,0,1,0,0,1
3885,50,1,2,0,0,1,0,1,0,1
3890,37,0,11,1,1,0,0,1,0,1
3891,21,1,0,1,1,0,1,0,1,0
3896,23,1,6,5,0,1,0,1,0,1
3897,30,1,0,0,1,0,0,1,0,1
3899,30,1,11,2,1,0,0,1,1,0
3902,26,0,5,0,0,1,0,1,0,1
3904,59,0,0,0,0,1,1,0,1,1
3906,29,1,13,1,1,0,0,1,1,0
3907,67,0,0,0,1,0,0,1,0,1
3909,30,1,13,33,1,0,0,1,0,0
3910,25,1,5,0,0,1,0,1,1,1
3911,45,0,8,1,1,0,0,1,0,1
3917,22,0,0,-1,1,0,0,1,1,1
3918,41,1,8,2,1,0,0,1,1,1
3919,46,1,3,59,1,0,0,1,0,1
3920,27,0,0,1,0,1,0,1,0,1
3924,37,0,13,1,1,0,1,0,1,1
3925,22,1,0,13,1,0,0,1,1,1
3929,19,1,0,0,1,0,0,1,1,1
3930,45,0,2,0,0,1,0,1,0,1
3933,33,1,5,0,1,0,1,0,1,0
3934,52,0,7,181,1,0,0,1,1,1
3935,21,0,0,1,1,0,1,0,1,1
3936,43,1,6,0,0,1,0,1,1,0
3938,33,0,3,1,1,0,0,1,0,1
3939,26,1,3,3,1,0,0,1,1,0
3941,37,0,0,1,0,1,0,1,0,1
3942,38,1,1,7,1,0,0,1,1,1
3944,35,1,1,0,0,1,0,1,0,1
3946,27,1,1,0,1,0,0,1,1,1
3947,40,0,1,0,1,0,0,1,0,1
3948,21,0,1,0,1,0,0,1,1,1
3950,38,1,3,1,1,0,0,1,0,0
3952,37,0,0,0,0,1,0,1,0,1
3958,44,0,0,1,1,0,0,1,0,1
3960,30,0,0,1,1,0,0,1,1,1
3961,40,0,0,0,1,0,0,1,0,1
3963,49,0,1,1,1,0,0,1,0,1
3965,67,0,0,0,0,1,0,1,0,1
3966,59,1,14,33,1,0,0,1,1,0
3969,21,1,1,1,1,0,0,1,1,0
3972,31,0,6,10,0,1,0,1,0,1
3973,50,1,2,0,1,0,1,0,0,1
3974,30,0,7,0,1,0,0,1,1,1
3975,28,0,1,0,0,1,0,1,0,1
3976,48,1,7,2,1,0,0,1,1,1
3977,55,0,0,0,0,1,0,1,0,1
3979,42,0,0,2,0,1,0,1,0,1
3980,34,1,0,29,0,1,0,1,1,1
3981,43,1,4,0,0,1,0,1,1,1
3982,44,0,0,42,1,0,0,1,1,1
3985,29,1,17,2,1,0,0,1,0,1
3987,25,1,2,0,1,0,0,1,0,1
3988,32,1,0,1,0,1,1,0,1,1
3989,96,1,2,0,1,0,0,1,0,1
3991,29,0,0,1,0,1,0,1,0,1
3992,27,1,8,1,1,0,0,1,0,1
3994,31,0,0,0,0,1,0,1,0,1
3995,24,1,1,0,1,0,0,1,1,1
3997,34,1,0,241,1,0,0,1,1,1
3998,48,1,2,1,1,0,0,1,1,1
3999,41,0,1,2,1,0,0,1,1,1
4000,26,1,12,10,0,1,0,1,1,0
4001,42,1,0,7,1,0,0,1,1,1
4002,29,0,0,42,0,1,0,1,1,1
4003,26,0,0,1,0,1,0,1,0,1
4004,27,0,1,44,1,0,1,0,1,1
4005,35,0,4,31,0,1,0,1,0,1
4006,54,0,1,0,1,0,0,1,0,1
4010,20,0,0,0,1,0,0,1,1,1
4011,27,0,0,1,1,0,0,1,0,1
4012,21,0,1,1,1,0,0,1,1,1
4013,27,1,7,2,0,1,0,1,0,0
4014,34,1,11,1,1,0,0,1,1,0
4018,54,0,0,1,0,1,0,1,1,1
4020,29,1,2,1,1,0,0,1,0,1
4021,39,0,1,4,1,0,0,1,1,1
4023,33,0,0,0,0,1,1,0,0,1
4026,40,1,7,6,1,0,1,0,0,1
4028,35,0,0,0,0,1,1,0,1,1
4029,28,1,0,2,0,1,0,1,0,1
4031,53,0,0,0,0,1,0,1,1,1
4032,28,0,2,13,0,1,0,1,0,1
4033,26,0,0,0,1,0,0,1,1,0
4036,31,0,3,0,1,0,0,1,1,1
4037,24,1,3,1,0,1,0,1,0,0
4038,45,1,19,1,1,0,0,1,0,1
4039,33,0,1,0,0,1,0,1,0,1
4041,28,0,1,0,1,0,0,1,1,1
4045,45,1,1,1,1,0,1,0,0,1
4048,33,1,3,14,1,0,0,1,0,0
4049,23,1,4,-1,1,0,0,1,0,1
4052,36,0,6,84,1,0,0,1,1,1
4054,22,0,0,0,1,0,0,1,1,1
4059,28,1,2,1,1,0,0,1,1,1
4060,37,0,3,0,0,1,0,1,1,1
4061,52,0,0,0,0,1,1,0,0,1
4062,26,0,0,1,1,0,0,1,0,1
4063,28,1,4,3,1,0,0,1,0,1
4064,33,0,2,14,1,0,1,0,0,1
4065,23,1,3,41,1,0,0,1,0,1
4067,31,1,3,0,0,1,0,1,0,1
4068,55,0,0,1,0,1,1,0,0,1
4069,24,1,3,-1,1,0,0,1,0,1
4070,37,0,2,0,0,1,0,1,1,1
4072,41,0,0,177,1,0,0,1,1,1
4073,26,0,0,0,0,1,0,1,0,1
4075,41,0,13,2,1,0,0,1,1,1
4076,33,0,6,0,1,0,0,1,1,1
4078,47,1,0,3,0,1,0,1,0,1
4080,23,0,0,1,1,0,0,1,1,1
4081,27,0,1,1,1,0,0,1,0,1
4082,24,1,0,36,1,0,0,1,0,1
4084,30,0,10,93,1,0,0,1,1,0
4085,55,0,1,0,1,0,0,1,0,1
4086,26,1,13,7,0,1,0,1,1,0
4088,35,0,0,0,1,0,0,1,1,1
4099,20,0,1,0,0,1,0,1,1,1
4100,24,1,3,8,0,1,0,1,0,0
4101,31,1,8,3,0,1,0,1,1,0
4104,55,1,0,1,1,0,0,1,1,1
4105,33,1,7,0,1,0,0,1,0,0
4106,44,1,6,270,1,0,0,1,0,1
4108,41,1,25,185,1,0,0,1,1,0
4111,56,0,9,0,0,1,0,1,1,0
4112,21,0,1,2,1,0,0,1,1,1
4117,48,0,1,0,0,1,1,0,0,1
4119,56,1,7,194,1,0,0,1,0,1
4120,39,0,2,2,0,1,0,1,0,1
4121,31,0,0,1,1,0,0,1,0,1
4122,25,0,0,0,1,0,1,0,0,1
4125,28,0,3,16,1,0,1,0,1,1
4126,30,1,0,0,1,0,0,1,1,1
4127,19,1,0,1,0,1,1,0,1,0
4128,20,1,0,1,0,1,0,1,1,1
4130,57,0,0,4,1,0,0,1,0,1
4134,51,1,8,0,0,1,0,1,1,1
4135,27,1,5,3,1,0,0,1,1,1
4136,26,0,0,0,1,0,0,1,1,1
4137,23,1,3,35,0,1,0,1,0,0
4139,35,1,14,0,0,1,0,1,1,0
4141,37,0,5,0,1,0,0,1,1,1
4143,48,0,0,2,1,0,0,1,1,1
4144,21,0,0,2,1,0,0,1,1,0
4154,52,0,1,9,0,1,0,1,1,1
4157,22,1,0,0,1,0,0,1,1,1
4159,41,1,1,1,1,0,0,1,0,1
4160,25,1,1,0,0,1,1,0,0,1
4161,54,1,0,0,0,1,0,1,1,1
4162,25,1,13,36,1,0,0,1,1,0
4164,40,0,4,2,1,0,1,0,0,1
4165,22,0,0,11,1,0,0,1,1,1
4168,50,0,10,0,1,0,0,1,0,1
4169,35,0,2,0,0,1,0,1,0,1
4170,28,1,7,1,1,0,0,1,0,0
4171,21,0,0,2,1,0,0,1,1,1
4178,27,0,0,4,1,0,0,1,0,1
4179,22,1,0,-1,1,0,0,1,1,1
4180,38,1,20,1,1,0,1,0,0,0
4182,32,0,0,7,1,0,0,1,0,1
4183,59,0,0,1,1,0,0,1,0,1
4185,20,1,0,0,0,1,0,1,0,1
4186,59,0,0,0,1,0,0,1,0,1
4187,44,1,1,1,1,0,1,0,0,1
4189,26,1,9,1,0,1,0,1,1,0
4190,30,1,9,1,1,0,0,1,1,1
4192,25,1,3,0,0,1,0,1,1,0
4193,44,0,0,1,0,1,0,1,0,1
4195,31,1,0,1,0,1,1,0,1,1
4196,32,0,0,0,1,0,1,0,1,1
4198,37,1,22,81,1,0,0,1,1,0
4199,22,0,2,1,1,0,0,1,0,1
4202,38,1,8,9,0,1,0,1,1,1
4203,34,0,2,2,1,0,0,1,0,1
4204,30,0,7,1,1,0,0,1,1,1
4205,38,1,0,1,1,0,1,0,0,1
4207,36,1,10,32,1,0,0,1,1,0
4211,46,0,0,0,1,0,0,1,0,1
4217,35,1,2,0,1,0,0,1,0,1
4219,35,0,0,0,1,0,0,1,1,1
4220,20,1,1,1,1,0,0,1,0,1
4223,30,1,9,243,1,0,1,0,1,0
4225,34,1,16,1,1,0,0,1,1,0
4226,31,1,3,1,1,0,0,1,0,1
4227,32,1,0,1,0,1,0,1,0,1
4228,31,1,4,1,1,0,0,1,0,0
4229,22,1,2,11,1,0,0,1,0,0
4230,31,0,0,80,1,0,0,1,0,0
4232,36,1,5,1,0,1,0,1,1,1
4233,39,0,2,47,0,1,0,1,1,1
4235,51,1,9,35,1,0,0,1,1,0
4236,35,1,7,1,1,0,0,1,1,1
4239,35,0,0,1,1,0,0,1,0,1
4240,23,1,0,0,1,0,0,1,0,1
4245,37,0,0,2,0,1,0,1,1,1
4247,25,0,3,7,0,1,0,1,1,1
4250,27,0,0,0,1,0,1,0,1,1
4252,47,0,2,1,0,1,0,1,0,1
4254,46,0,12,2,0,1,0,1,1,1
4255,27,0,0,0,1,0,0,1,0,1
4256,34,1,0,2,1,0,0,1,1,0
4258,25,0,0,0,0,1,0,1,0,1
4260,26,0,5,1,0,1,0,1,1,1
4262,25,1,1,0,1,0,0,1,1,1
4265,60,0,9,0,1,0,0,1,1,0
4267,49,1,0,1,0,1,0,1,0,1
4269,30,1,12,-1,1,0,0,1,1,0
4270,21,0,0,0,1,0,0,1,1,1
4274,25,1,4,0,1,0,0,1,1,0
4276,21,1,0,30,1,0,0,1,1,1
4280,29,0,1,0,0,1,0,1,0,0
4281,29,0,4,0,0,1,0,1,1,1
4282,21,0,0,0,0,1,0,1,0,1
4284,53,1,4,0,0,1,0,1,0,1
4288,51,0,2,22,1,0,0,1,0,1
4290,29,0,1,0,0,1,0,1,1,1
4292,24,0,0,0,1,0,1,0,0,1
4293,24,1,2,241,1,0,0,1,0,0
4296,37,0,5,1,1,0,0,1,0,1
4297,20,1,0,0,1,0,0,1,0,0
4300,53,0,1,21,1,0,0,1,0,1
4303,25,0,5,35,1,0,0,1,1,0
4305,38,0,0,1,0,1,0,1,0,1
4306,22,1,3,319,1,0,0,1,1,0
4307,21,0,1,13,1,0,0,1,1,0
4310,21,1,1,5,1,0,0,1,0,1
4311,27,1,6,0,0,1,0,1,1,0
4314,28,1,14,20,0,1,0,1,1,1
4315,49,1,6,0,0,1,0,1,1,1
4316,52,1,7,3,1,0,0,1,1,0
4317,25,0,1,1,0,1,0,1,1,1
4319,56,0,2,2,1,0,0,1,0,1
4320,34,0,22,1,1,0,0,1,1,0
4322,35,0,7,1,1,0,0,1,0,1
4323,23,1,1,1,0,1,0,1,1,1
4324,22,0,0,-1,1,0,0,1,0,1
4328,23,1,0,2,1,0,0,1,1,0
4329,30,0,4,54,0,1,0,1,1,0
4330,42,1,1,6,0,1,0,1,1,1
4331,50,1,24,32,0,1,0,1,1,0
4333,37,1,4,2,0,1,0,1,0,1
4335,37,0,0,0,1,0,0,1,1,0
4336,23,0,1,0,1,0,0,1,1,1
4337,41,0,0,1,1,0,0,1,0,1
4338,50,0,5,31,1,0,0,1,1,1
4339,41,1,19,42,1,0,0,1,0,0
4340,26,1,2,4,1,0,0,1,1,1
4341,40,1,8,40,1,0,0,1,0,1
4342,23,1,2,6,1,0,0,1,1,0
4346,55,1,1,33,1,0,0,1,0,1
4348,24,1,0,1,1,0,0,1,1,1
4353,33,1,5,1,0,1,0,1,0,1
4356,23,0,0,1,1,0,0,1,0,1
4357,37,1,1,0,0,1,0,1,1,1
4358,64,0,0,0,1,0,1,0,0,1
4360,51,0,0,0,0,1,0,1,0,1
4362,40,1,4,15,1,0,0,1,0,1
4367,35,1,3,0,0,1,1,0,1,1
4368,22,1,1,1,1,0,0,1,0,1
4370,29,0,2,160,1,0,0,1,1,0
4371,57,0,0,1,0,1,0,1,0,1
4372,20,1,1,0,0,1,0,1,1,1
4376,23,0,0,0,0,1,1,0,0,1
4377,23,1,3,91,1,0,0,1,1,0
4378,36,1,9,1,0,1,0,1,0,1
4381,55,0,1,0,0,1,0,1,0,1
